id,userId,parentId,eventId,homeworkRequestId,classId,documentId,message,priority,creationDate,lastModificationDate,expirationDate,notificationType,sphere,title
5f75521a9fe5530001fd0d58,5f7552199fe5530001fd0d56,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-01 05:50,2021-02-15 14:07,2020-10-01 05:54,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f74de699fe5530001fd0d53,5f74de699fe5530001fd0d52,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-09-30 21:37,2021-02-15 14:07,2020-10-15 21:37,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f74e42e08a33300018cbd96,5f74e42e08a33300018cbd95,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-09-30 22:01,2021-02-15 14:07,2020-10-15 22:01,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f75897308a33300018cbde1,5e5e2cb73dc85e0001e90672,Null,Null,Null,5f4e27ab2447780001556cf0,5f75897308a33300018cbde0,Marie Lewin a déposé la liste des devoirs de la classe 6ème B pour vendredi 02 octobre,1,2020-10-01 09:46,2021-02-15 14:07,2020-10-02 02:00,HOMEWORK_RESPONSE,SCHOOL,
5f75897308a33300018cbde2,5f1099c1287d3e0001cc75b9,Null,Null,Null,5f4e27ab2447780001556cf0,5f75897308a33300018cbde0,Marie Lewin a déposé la liste des devoirs de la classe 6ème B pour vendredi 02 octobre,1,2020-10-01 09:46,2021-02-15 14:07,2021-01-06 16:14,HOMEWORK_RESPONSE,SCHOOL,
5f75521a9fe5530001fd0d59,5f7552199fe5530001fd0d56,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-01 05:50,2021-02-15 14:07,2020-10-01 05:56,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f75ac829fe5530001fd0f3b,5f75ac829fe5530001fd0f3a,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-01 12:16,2021-02-15 14:07,2020-10-16 12:16,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f75a10508a33300018cbe2f,5e5ccf59026b4800016b27b0,Null,Null,Null,5f4e46f02447780001556df3,5f75a10508a33300018cbe2e,Alexandre Husset a déposé l'exercice de Math de la classe 6ieme 1  pour vendredi 02 octobre,1,2020-10-01 11:27,2021-02-15 14:07,2020-10-01 21:18,HOMEWORK_RESPONSE,SCHOOL,
5f75ac829fe5530001fd0f3c,5f75ac829fe5530001fd0f3a,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-01 12:16,2021-02-15 14:07,2020-10-16 12:16,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f75897308a33300018cbde3,5f64de18722f7500016ed76b,Null,Null,Null,5f4e27ab2447780001556cf0,5f75897308a33300018cbde0,Marie Lewin a déposé la liste des devoirs de la classe 6ème B pour vendredi 02 octobre,1,2020-10-01 09:46,2021-02-15 14:07,2020-10-02 02:00,HOMEWORK_RESPONSE,SCHOOL,
5f75a0e19fe5530001fd0dfa,5e5ccf59026b4800016b27b0,Null,Null,5f75a0e19fe5530001fd0df9,5f4e46f02447780001556df3,Null,Alexandre Husset a besoin des devoirs de la classe 6ieme 1  pour vendredi 02 octobre. Merci !,1,2020-10-01 11:26,2021-02-15 14:07,2020-10-01 21:18,HOMEWORK_REQUEST,SCHOOL,
5f75b7929fe5530001fd0ff9,5f75b7929fe5530001fd0ff8,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-01 13:03,2021-02-15 14:07,2020-10-16 13:03,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f75b7929fe5530001fd0ffa,5f75b7929fe5530001fd0ff8,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-01 13:03,2021-02-15 14:07,2020-10-01 01:06,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f75ac829fe5530001fd0f3d,5f75ac829fe5530001fd0f3a,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-01 12:16,2021-02-15 14:07,2020-10-16 12:16,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f74e42e08a33300018cbd97,5f74e42e08a33300018cbd95,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-09-30 22:01,2021-02-15 14:07,2020-10-15 22:01,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f75b7929fe5530001fd0ffb,5f75b7929fe5530001fd0ff8,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-01 13:03,2021-02-15 14:07,2020-10-01 01:07,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f75d9c108a33300018cc058,5f75d9c108a33300018cc057,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-01 15:29,2021-02-15 14:07,2020-10-16 15:29,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f75d45b9fe5530001fd108f,5f75d45b9fe5530001fd108e,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-01 15:06,2021-02-15 14:07,2020-10-16 15:06,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f75d45b9fe5530001fd1091,5f75d45b9fe5530001fd108e,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-01 15:06,2021-02-15 14:07,2020-10-16 15:06,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f75d45b9fe5530001fd1090,5f75d45b9fe5530001fd108e,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-01 15:06,2021-02-15 14:07,2020-10-16 15:06,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f75d9c108a33300018cc05a,5f75d9c108a33300018cc057,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-01 15:29,2021-02-15 14:07,2020-10-16 15:29,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f75d9c108a33300018cc059,5f75d9c108a33300018cc057,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-01 15:29,2021-02-15 14:07,2020-10-16 15:29,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f7623e708a33300018cc09e,5f7623e608a33300018cc09c,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-01 20:45,2021-02-15 14:07,2020-10-01 09:07,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f76d15f08a33300018cc254,5f76d15f08a33300018cc253,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-02 09:06,2021-02-15 14:07,2020-10-17 09:06,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f76d15f08a33300018cc256,5f76d15f08a33300018cc253,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-02 09:06,2021-02-15 14:07,2020-10-17 09:06,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f76d15f08a33300018cc255,5f76d15f08a33300018cc253,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-02 09:06,2021-02-15 14:07,2020-10-17 09:06,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f7623e708a33300018cc09f,5f7623e608a33300018cc09c,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-01 20:45,2021-02-15 14:07,2020-10-03 09:08,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f76dbec9fe5530001fd12ce,5f76dbec9fe5530001fd12cd,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-02 09:51,2021-02-15 14:07,2020-10-17 09:51,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f76dbec9fe5530001fd12cf,5f76dbec9fe5530001fd12cd,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-02 09:51,2021-02-15 14:07,2020-10-02 09:52,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f76dbec9fe5530001fd12d0,5f76dbec9fe5530001fd12cd,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-02 09:51,2021-02-15 14:07,2020-10-02 09:53,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f76ffcd08a33300018cc2a9,5f76ffcc08a33300018cc2a8,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-02 12:24,2021-02-15 14:07,2020-10-17 12:24,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f74d21a08a33300018cbd79,5f74d21a08a33300018cbd76,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-09-30 20:44,2021-02-15 14:07,2020-10-15 20:44,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f76ffcd08a33300018cc2ab,5f76ffcc08a33300018cc2a8,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-02 12:24,2021-02-15 14:07,2020-10-02 12:42,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f7709079fe5530001fd1392,5f7709079fe5530001fd1391,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-02 13:03,2021-02-15 14:07,2020-10-17 13:03,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f77070908a33300018cc33a,5f77070908a33300018cc339,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-02 12:55,2021-02-15 14:07,2020-10-17 12:55,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f7709079fe5530001fd1393,5f7709079fe5530001fd1391,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-02 13:03,2021-02-15 14:07,2020-10-02 01:11,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f77070908a33300018cc33b,5f77070908a33300018cc339,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-02 12:55,2021-02-15 14:07,2020-10-02 01:07,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f77070908a33300018cc33c,5f77070908a33300018cc339,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-02 12:55,2021-02-15 14:07,2020-10-02 01:08,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f7709079fe5530001fd1394,5f7709079fe5530001fd1391,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-02 13:03,2021-02-15 14:07,2020-10-02 01:12,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f770e7f9fe5530001fd13f3,5f770e7f9fe5530001fd13f2,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-02 13:26,2021-02-15 14:07,2020-10-06 12:12,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f770e7f9fe5530001fd13f5,5f770e7f9fe5530001fd13f2,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-02 13:26,2021-02-15 14:07,2020-10-02 01:32,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f770e7f9fe5530001fd13f4,5f770e7f9fe5530001fd13f2,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-02 13:26,2021-02-15 14:07,2020-10-06 12:10,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f771e6e08a33300018cc446,5f771e6e08a33300018cc445,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-02 14:34,2021-02-15 14:07,2020-10-17 14:34,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f74cd619fe5530001fd0ca6,5f74cd609fe5530001fd0ca4,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-09-30 20:24,2021-02-15 14:07,2020-10-15 20:24,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f771e6e08a33300018cc447,5f771e6e08a33300018cc445,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-02 14:34,2021-02-15 14:07,2020-10-17 14:34,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f771e6e08a33300018cc448,5f771e6e08a33300018cc445,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-02 14:34,2021-02-15 14:07,2020-10-17 14:34,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f7623e708a33300018cc09d,5f7623e608a33300018cc09c,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-01 20:45,2021-02-15 14:07,2020-10-16 20:45,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f76ffcd08a33300018cc2aa,5f76ffcc08a33300018cc2a8,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-02 12:24,2021-02-15 14:07,2020-10-02 12:42,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f74e42e08a33300018cbd98,5f74e42e08a33300018cbd95,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-09-30 22:01,2021-02-15 14:07,2020-10-15 22:01,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f775efc9fe5530001fd14b5,5f64fe1cfb6eb600010f63bf,Null,Null,5f775efc9fe5530001fd14b4,5f54ce6585b2260001876b6f,Null,Simon Guerard a besoin des devoirs de la classe Mme Desseaux - CM1 pour lundi 05 octobre. Merci !,1,2020-10-02 19:10,2021-02-15 14:07,2020-10-04 09:23,HOMEWORK_REQUEST,SCHOOL,
5f775efc9fe5530001fd14b8,5f64f555fb6eb600010f639d,Null,Null,5f775efc9fe5530001fd14b4,5f54ce6585b2260001876b6f,Null,Simon Guerard a besoin des devoirs de la classe Mme Desseaux - CM1 pour lundi 05 octobre. Merci !,1,2020-10-02 19:10,2021-02-15 14:07,2020-10-04 09:23,HOMEWORK_REQUEST,SCHOOL,
5f775efc9fe5530001fd14b9,5f68cf49046ca50001ad3752,Null,Null,5f775efc9fe5530001fd14b4,5f54ce6585b2260001876b6f,Null,Simon Guerard a besoin des devoirs de la classe Mme Desseaux - CM1 pour lundi 05 octobre. Merci !,1,2020-10-02 19:10,2021-02-15 14:07,2020-10-04 09:23,HOMEWORK_REQUEST,SCHOOL,
5f777e3908a33300018cc50d,5f777e3808a33300018cc50c,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-02 21:23,2021-02-15 14:07,2020-10-02 09:26,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f775efc9fe5530001fd14b7,5e617d019fed0e00015600a9,Null,Null,5f775efc9fe5530001fd14b4,5f54ce6585b2260001876b6f,Null,Simon Guerard a besoin des devoirs de la classe Mme Desseaux - CM1 pour lundi 05 octobre. Merci !,1,2020-10-02 19:10,2021-02-15 14:07,2020-10-26 20:22,HOMEWORK_REQUEST,SCHOOL,
5f775efc9fe5530001fd14bb,5f68a93b046ca50001ad36ae,Null,Null,5f775efc9fe5530001fd14b4,5f54ce6585b2260001876b6f,Null,Simon Guerard a besoin des devoirs de la classe Mme Desseaux - CM1 pour lundi 05 octobre. Merci !,1,2020-10-02 19:10,2021-02-15 14:07,2020-10-04 09:23,HOMEWORK_REQUEST,SCHOOL,
5f78133e08a33300018cc55f,5f78133e08a33300018cc55d,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-03 07:59,2021-02-15 14:07,2020-10-18 07:59,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f775efc9fe5530001fd14bd,5f54eff39ecb020001026237,Null,Null,5f775efc9fe5530001fd14b4,5f54ce6585b2260001876b6f,Null,Simon Guerard a besoin des devoirs de la classe Mme Desseaux - CM1 pour lundi 05 octobre. Merci !,1,2020-10-02 19:10,2021-02-15 14:07,2020-10-04 09:23,HOMEWORK_REQUEST,SCHOOL,
5f777e3908a33300018cc50e,5f777e3808a33300018cc50c,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-02 21:23,2021-02-15 14:07,2020-10-17 21:23,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f782ba608a33300018cc5f4,5f782ba608a33300018cc5f2,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-03 09:43,2021-02-15 14:07,2020-10-18 09:43,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f777e3908a33300018cc50f,5f777e3808a33300018cc50c,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-02 21:23,2021-02-15 14:07,2020-10-17 21:23,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f782ba608a33300018cc5f3,5f782ba608a33300018cc5f2,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-03 09:43,2021-02-15 14:07,2020-10-18 09:43,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f782ba608a33300018cc5f5,5f782ba608a33300018cc5f2,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-03 09:43,2021-02-15 14:07,2020-10-18 09:43,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f78323008a33300018cc5f7,5f78322f08a33300018cc5f6,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-03 10:11,2021-02-15 14:07,2020-10-18 10:11,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f78133e08a33300018cc55e,5f78133e08a33300018cc55d,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-03 07:59,2021-02-15 14:07,2020-10-18 07:59,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f78323008a33300018cc5f9,5f78322f08a33300018cc5f6,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-03 10:11,2021-02-15 14:07,2020-10-18 10:11,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f78323008a33300018cc5f8,5f78322f08a33300018cc5f6,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-03 10:11,2021-02-15 14:07,2020-10-18 10:11,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f785e9a08a33300018cc639,5f785e9908a33300018cc638,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-03 13:20,2021-02-15 14:07,2020-10-18 13:20,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f787d6b9fe5530001fd1651,5f787d6a9fe5530001fd1650,Null,Null,Null,Null,Null,To see all your events,1,2020-10-03 15:32,2021-02-15 14:07,2020-10-18 15:32,SETUP_CALENDAR,HOME,Sync your calendars
5f787d6b9fe5530001fd1653,5f787d6a9fe5530001fd1650,Null,Null,Null,Null,Null,Find your children''s class,1,2020-10-03 15:32,2021-02-15 14:07,2020-10-18 15:32,SETUP_CLASS,SCHOOL,Find your children''s class
5f785e9a08a33300018cc63b,5f785e9908a33300018cc638,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-03 13:20,2021-02-15 14:07,2020-10-18 13:20,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f787d6b9fe5530001fd1652,5f787d6a9fe5530001fd1650,Null,Null,Null,Null,Null,Share the class homework and agenda,2,2020-10-03 15:32,2021-02-15 14:07,2020-10-18 15:32,SETUP_SCHOOL,SCHOOL,Discover the School sphere
5f785e9a08a33300018cc63a,5f785e9908a33300018cc638,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-03 13:20,2021-02-15 14:07,2020-10-18 13:20,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f78133e08a33300018cc560,5f78133e08a33300018cc55d,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-03 07:59,2021-02-15 14:07,2020-10-03 08:02,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f787e2c9fe5530001fd1655,5f787e2c9fe5530001fd1654,Null,Null,Null,Null,Null,To see all your events,1,2020-10-03 15:35,2021-02-15 14:07,2020-10-18 15:35,SETUP_CALENDAR,HOME,Sync your calendars
5f787e2c9fe5530001fd1656,5f787e2c9fe5530001fd1654,Null,Null,Null,Null,Null,Share the class homework and agenda,2,2020-10-03 15:35,2021-02-15 14:07,2020-10-18 15:35,SETUP_SCHOOL,SCHOOL,Discover the School sphere
5f787e2c9fe5530001fd1657,5f787e2c9fe5530001fd1654,Null,Null,Null,Null,Null,Find your children''s class,1,2020-10-03 15:35,2021-02-15 14:07,2020-10-18 15:35,SETUP_CLASS,SCHOOL,Find your children''s class
5f78c9e99fe5530001fd169a,5f78c9e99fe5530001fd1698,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-03 20:58,2021-02-15 14:07,2020-10-18 20:58,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f78c9e99fe5530001fd1699,5f78c9e99fe5530001fd1698,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-03 20:58,2021-02-15 14:07,2020-10-18 20:58,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f79180b08a33300018cc6df,5f79180b08a33300018cc6de,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-04 02:32,2021-02-15 14:07,2020-10-19 02:32,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f78eaf608a33300018cc69e,5f78eaf508a33300018cc69b,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-03 23:19,2021-02-15 14:07,2020-10-18 23:19,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f78eaf608a33300018cc69d,5f78eaf508a33300018cc69b,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-03 23:19,2021-02-15 14:07,2020-10-18 23:19,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f78eaf608a33300018cc69c,5f78eaf508a33300018cc69b,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-03 23:19,2021-02-15 14:07,2020-10-03 11:22,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f78c9e99fe5530001fd169b,5f78c9e99fe5530001fd1698,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-03 20:58,2021-02-15 14:07,2020-10-18 20:58,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f79180b08a33300018cc6e0,5f79180b08a33300018cc6de,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-04 02:32,2021-02-15 14:07,2020-10-04 02:34,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f79180b08a33300018cc6e1,5f79180b08a33300018cc6de,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-04 02:32,2021-02-15 14:07,2020-10-04 02:40,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f796d169fe5530001fd177d,5f796d169fe5530001fd177b,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-04 08:35,2021-02-15 14:07,2020-10-19 08:35,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f7980de9fe5530001fd17b1,5f7980de9fe5530001fd17b0,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-04 09:59,2021-02-15 14:07,2020-10-19 09:59,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f796d169fe5530001fd177c,5f796d169fe5530001fd177b,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-04 08:35,2021-02-15 14:07,2020-10-19 08:35,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f796d169fe5530001fd177e,5f796d169fe5530001fd177b,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-04 08:35,2021-02-15 14:07,2020-10-19 08:35,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f7980de9fe5530001fd17b2,5f7980de9fe5530001fd17b0,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-04 09:59,2021-02-15 14:07,2020-10-19 09:59,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f7980de9fe5530001fd17b3,5f7980de9fe5530001fd17b0,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-04 09:59,2021-02-15 14:07,2020-10-04 10:02,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f79b4389fe5530001fd17e7,5f76ffcc08a33300018cc2a8,Null,Null,Null,5f76283708a33300018cc0f4,5f79b4389fe5530001fd17e6,Gault Nathalie a déposé l'exercice de conte Haïku de la classe CP B pour lundi 05 octobre,1,2020-10-04 13:38,2021-02-15 14:07,2020-10-04 15:30,HOMEWORK_RESPONSE,SCHOOL,
5f79b4389fe5530001fd17e9,5f77070908a33300018cc339,Null,Null,Null,5f76283708a33300018cc0f4,5f79b4389fe5530001fd17e6,Gault Nathalie a déposé l'exercice de conte Haïku de la classe CP B pour lundi 05 octobre,1,2020-10-04 13:38,2021-02-15 14:07,2020-10-05 02:00,HOMEWORK_RESPONSE,SCHOOL,
5f79ef9d9fe5530001fd189c,5f79ef9d9fe5530001fd189b,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-04 17:51,2021-02-15 14:07,2020-10-04 05:59,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f79ef9d9fe5530001fd189d,5f79ef9d9fe5530001fd189b,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-04 17:51,2021-02-15 14:07,2020-10-19 17:51,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f79ef9d9fe5530001fd189e,5f79ef9d9fe5530001fd189b,Null,Null,Null,Null,Null,Trouvez la classe de vos enfants,1,2020-10-04 17:51,2021-02-15 14:07,2020-10-04 05:59,SETUP_CLASS,SCHOOL,Trouvez la classe de vos enfants
5f79b4389fe5530001fd17eb,5f770e7f9fe5530001fd13f2,Null,Null,Null,5f76283708a33300018cc0f4,5f79b4389fe5530001fd17e6,Gault Nathalie a déposé l'exercice de conte Haïku de la classe CP B pour lundi 05 octobre,1,2020-10-04 13:38,2021-02-15 14:07,2020-10-05 02:00,HOMEWORK_RESPONSE,SCHOOL,
5f79b4389fe5530001fd17ea,5f7709079fe5530001fd1391,Null,Null,Null,5f76283708a33300018cc0f4,5f79b4389fe5530001fd17e6,Gault Nathalie a déposé l'exercice de conte Haïku de la classe CP B pour lundi 05 octobre,1,2020-10-04 13:38,2021-02-15 14:07,2020-10-05 02:00,HOMEWORK_RESPONSE,SCHOOL,
5f7a12d608a33300018cc865,5f7a12d608a33300018cc864,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-04 20:22,2021-02-15 14:07,2020-10-19 20:22,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f79b4389fe5530001fd17ec,5f7623e608a33300018cc09c,Null,Null,Null,5f76283708a33300018cc0f4,5f79b4389fe5530001fd17e6,Gault Nathalie a déposé l'exercice de conte Haïku de la classe CP B pour lundi 05 octobre,1,2020-10-04 13:38,2021-02-15 14:07,2020-10-04 13:39,HOMEWORK_RESPONSE,SCHOOL,
5f7a12d608a33300018cc866,5f7a12d608a33300018cc864,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-04 20:22,2021-02-15 14:07,2020-10-19 20:22,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
5f7a17de9fe5530001fd18c7,5f7a17de9fe5530001fd18c6,Null,Null,Null,Null,Null,Pour voir tous les events,1,2020-10-04 20:43,2021-02-15 14:07,2020-10-19 20:43,SETUP_CALENDAR,HOME,Synchronisez vos agendas
5f7a17de9fe5530001fd18c8,5f7a17de9fe5530001fd18c6,Null,Null,Null,Null,Null,Partagez les devoirs et l''agenda de la classe,2,2020-10-04 20:43,2021-02-15 14:07,2020-10-19 20:43,SETUP_SCHOOL,SCHOOL,Découvrez la sphère école
